ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,traffic,trafficP,drink,drinkP,lead,leadP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,pov,povP,unemp,unempP,housingB,housingBP
0.04050375,22.19041693,8.022959416,13.66521469,0.208296554,63.62165526,0.129547335,27.5862069,826.3705922,46.1,327.1017862,30.94792057,41.50305246,39.19344675,1.07,85.99602912,6,58.69382612,0.1,2.520045819,42.74891665,5.219634232,50.92719353,30.54,25.9222333,3.59,17.97536567,11.38,41.16400798,9.6,40.45811187,11.6,13.73115578,6.1,58.35502343,9.5,12.00253485
0.04192559,26.69570629,7.272807766,8.201617922,0.019806368,7.168637212,5.583631421,55.27586207,169.5114195,3.075,277.1777262,18.34644686,39.94060387,37.11405167,0.125,21.95896757,2,23.87652247,2,52.89805269,20.2930266,2.477774518,3.273179838,11.87,1.483050847,0,0,5.76,2.617148554,2.6,8.985067072,13,17.18592965,,,16.2,45.03168568
0.04120218,22.32731798,7.143061138,7.417548227,0.029917375,10.59116366,0.007313608,11.44827586,293.6864277,7.9375,428.5882227,49.54414887,44.30518464,43.23881537,0.265,45.01654533,5,51.21797564,1.05,35.73883162,27.40783424,3.346491116,12.78158058,15,3.763708873,4.97,51.48832435,4.9,0.822532403,4.9,20.85547963,23.8,42.2361809,5.5,51.26236335,7.6,5.817490494
0.04125212,24.87865588,7.673087769,10.74051027,0.083211581,30.98942128,0,0,434.0498927,16.175,374.5560931,39.61533658,61.60562502,68.06553245,0.395,60.22501655,4,43.78412432,0,0,29.4751576,3.598910889,16.4405725,27.51,20.97457627,4.91,49.91018732,6.64,6.131605184,4.6,19.28625664,15.4,22.92713568,2.1,7.144716294,15.7,42.29404309
0.04192559,26.69570629,7.085477582,7.168637212,0.022297331,8.00248911,0.128342511,27.51724138,118.7683283,1.55,355.0088039,36.51804671,49.25176658,50.63642092,0.22,38.7028458,6,58.69382612,0,0,23.11873198,2.822792582,6.272557561,25.17,16.77467597,2.01,2.001539646,5.79,2.691924227,1.1,2.303214376,10.9,12.16080402,1.5,3.214471629,15.2,39.69581749
0.04050375,22.19041693,7.859109355,12.1468575,0.221549709,65.76228998,0,0,1477.222168,77.5625,319.2077721,29.64905708,51.02710361,52.9552615,0.64,76.2673726,4,43.78412432,0.2,9.667812142,37.42563467,4.569662559,35.56938395,28,21.83449651,4.26,32.75596613,6.74,6.468095713,10.5,43.77372817,20.1,34.48492462,2.8,14.39354503,18.8,57.85804816
0.04255413,26.84505289,7.242470711,8.039825762,0.013757893,5.127566895,1.98435802,47.5862069,242.9661602,5.6875,551.9343418,64.74334957,27.89292753,21.31064902,0.01,1.800132363,9,77.29945401,5.2,76.35738832,27.81154133,3.395783672,13.60298693,17.89,6.28115653,1.56,0.82114447,4.48,0.411266201,1.7,4.669703872,8.7,7.374371859,5.5,51.26236335,6,2.623574144
0.04050375,22.19041693,7.924020873,12.61978843,0.137335756,47.91537026,1.711517037,46.44827586,978.4858094,56.55,358.887354,36.89271887,36.42209682,32.47637051,0.3,50.13898081,8,72.15455691,1,35.71592211,37.40165044,4.56673409,35.50715619,20.18,9.484047856,5.73,69.52784193,5.37,1.732303091,4.3,17.79296381,17.8,29.03266332,2,6.298802707,17.6,52.09125475
0.04050375,22.19041693,7.956030647,12.83136279,0.111634595,40.77162414,2.243791044,48.37931034,1240.002791,70.1875,397.2664975,43.19970026,28.90462997,22.68431002,0.285,47.41230973,9,77.29945401,11,92.80641466,41.64242652,5.084532007,47.54200373,31.32,27.43020937,3.09,10.18732358,8.32,15.66550349,13.9,52.87269046,21.4,36.98492462,4.7,40.60385216,20.6,65.18377693
0.02937227,3.12383323,7.429510129,9.247044182,0.282090779,74.47417548,0.04467231,20.27586207,399.7673206,14.125,291.2245508,20.6069689,59.90162157,65.59546314,0,0,8,72.15455691,0,0,24.12023129,2.94507545,7.367766024,49.65,56.11914257,3.8,22.08108802,15.92,71.04935194,13.4,51.73373829,33.8,59.8241206,4.5,37.71473191,17.6,52.09125475
0.02937227,3.12383323,7.399626214,9.023024269,0.199426099,61.97884256,206.1596517,80.72413793,252.8411929,6.0625,291.2245508,20.6069689,51.65375001,53.77441714,0.1,16.63798809,7,66.73666527,1.25,38.99198167,31.32755574,3.825088333,20.54760423,49.65,56.11914257,5.61,67.16705158,15.92,71.04935194,10,41.85016452,25.8,45.96733668,8.4,77.7589797,13.2,29.1634981
0.03064023,3.83322962,7.491220935,9.595519602,0.091742636,34.37461108,447.7394883,85.10344828,363.7968032,11.8375,291.2245508,20.6069689,71.65484228,80.99558916,0.42,63.07081403,4,43.78412432,0.2,9.667812142,33.25324719,4.060214877,24.86621033,49.65,56.11914257,5.58,66.2817552,15.92,71.04935194,37.2,87.4715262,49.2,80.86683417,12.2,92.64705882,16.8,48.0608365
0.02937227,3.12383323,7.490381757,9.5706285,0.161703152,54.06347231,309.2965962,83.24137931,444.161686,16.9875,291.2245508,20.6069689,60.42424663,66.38941399,0.435,64.63269358,7,66.73666527,2,52.89805269,37.22808117,4.545541316,35.04667082,49.65,56.11914257,4.06,28.07287657,15.92,71.04935194,24.8,72.94355859,47.5,79.13316583,10.3,87.38938053,22.6,72.5982256
0.03975537,20.84629745,7.962713157,12.89359054,0.294514861,75.79340386,0,0,1167.048348,67.2625,266.4051922,17.28487573,88.42388611,95.6773787,0.12,20.31767042,3,33.15833683,0,0,33.37537828,4.075127058,25.1773491,50.59,57.42771685,5.59,66.6410059,11.11,38.7337986,24.6,72.51328778,49.4,81.0678392,0.4,0.195210828,19.1,59.27756654
0.02937227,3.12383323,7.429097859,9.234598631,0.202068775,62.46421904,375.9081167,84.10344828,324.5773695,9.5125,291.2245508,20.6069689,72.13005806,81.67611846,0.31,51.72733289,7,66.73666527,1,35.71592211,37.57027664,4.587323315,36.01742377,49.65,56.11914257,4.76,45.86861688,15.92,71.04935194,45.9,94.19134396,67.7,96.50753769,14.6,96.46017699,27.3,85.50063371
0.03396138,7.542003734,7.119797755,7.330429371,0.012087026,4.51773491,706.6440452,87.20689655,189.0388149,3.8375,640.4007812,71.41251405,28.79186117,22.54568368,0.435,64.63269358,8,72.15455691,2,52.89805269,32.24033619,3.936538645,22.47666459,45.86,50.23678963,5.32,60.27713626,14.61,64.23230309,13.9,52.87269046,24.4,43.32914573,8.1,76.05413847,8.9,9.809885932
0.03510866,10.60360921,7.322758327,8.537647791,0.03371844,12.03484754,308.656194,83.17241379,301.0466699,8.3125,261.4552012,15.22417884,39.31118408,36.1310649,9.11,99.19258769,8,72.15455691,2,52.89805269,31.91407742,3.896702514,21.7423771,44.75,48.4670987,4.4,35.84808827,14.45,63.13559322,5.7,24.60136674,22.1,38.5678392,5.2,46.99375325,10.7,16.92015209
0.03064023,3.83322962,7.429759409,9.259489732,0.089228821,33.36652147,705.616977,87.13793103,205.1406815,4.225,291.2245508,20.6069689,32.83067923,27.68746062,0.11,19.24553276,8,72.15455691,0.2,9.667812142,23.75907133,2.90097789,6.919726198,49.65,56.11914257,2.34,3.515524763,15.92,71.04935194,20.1,65.03416856,28.3,51.09296482,12,92.19156689,19.9,62.4207858
0.03064023,3.83322962,7.571941009,10.11823273,0.099483033,37.08774113,3458.662744,95.75862069,545.2574876,24.425,291.2245508,20.6069689,29.57961768,23.46565848,0.75,80.18530774,8,72.15455691,1,35.71592211,37.83870654,4.620098553,36.86372122,49.65,56.11914257,4.45,37.23376957,15.92,71.04935194,11,45.17843584,23.9,42.4120603,9.7,84.98178032,19.2,59.7338403
0.03064023,3.83322962,7.446502982,9.359054138,0.126258852,44.92843808,287.6823727,82.5862069,393.0138899,13.6625,291.2245508,20.6069689,72.22117254,81.76433522,0.15,26.67107876,8,72.15455691,0.2,9.667812142,33.08954064,4.04022634,24.30616055,49.65,56.11914257,7.39,93.11008468,15.92,71.04935194,30.2,80.46064288,37.8,65.84170854,5.7,53.8912025,13.6,31.16603295
0.0482775,55.38270068,5.783725966,2.650902302,0.000969981,0.336029869,237.9947633,81.44827586,98.97132105,1.075,654.3352164,72.11190209,77.38935431,86.95652174,0.2,35.6187955,8,72.15455691,10,91.04238259,45.10231961,5.506984266,56.95084007,26.14,18.53190429,2.63,5.568385938,8.98,20.86241276,18.3,61.80713743,38.5,66.8718593,9.3,83.22488287,10.6,16.31178707
0.03304924,7.517112632,7.418023609,9.147479776,0.032095765,11.30056005,66.93712279,74.20689655,573.7899925,26.4625,304.4048805,25.06556763,,,9.11,99.19258769,9,77.29945401,2,52.89805269,39.75386022,4.853938437,42.20286248,47.2,52.44267198,,,15.18,67.29810568,14.9,55.13793976,28.8,51.94723618,,,,
0.04125212,24.87865588,8.479438993,22.22775358,0.068884951,25.41381456,99.5589355,77.03448276,580.5523329,26.825,429.0756137,49.6190833,42.75255707,40.93257719,0.725,79.21906023,11,86.95926081,0.2,9.667812142,39.27814605,4.795853831,40.9085252,32.23,29.16251246,5.45,63.31793687,6.99,7.627118644,13,50.73399139,24.1,42.7638191,5.3,48.25611661,15.1,39.20152091
0.03521715,11.56191661,7.642081287,10.57871811,0.13870849,48.30118233,13534.36757,98.72413793,663.9923758,33.2625,435.1494296,50.76807793,43.22751114,41.62570888,3.595,96.94242224,18,97.52204956,13.5,95.00572738,53.72425192,6.559720488,79.70130678,39.33,40.42871386,4.27,32.97408263,9.52,25.59820538,24.5,72.24753227,34.6,61.08040201,5.9,56.19469027,14.4,35.27249683
0.036244,13.61543248,7.568222653,10.05600498,0.075017611,27.91537026,25945.27602,99.48275862,116.4961844,1.475,334.6125468,32.44660922,14.49045405,7.057340895,0.2,35.6187955,18,97.52204956,4,70.42382589,33.96000748,4.146510168,26.48413192,41.05,43.19541376,1.18,0.295098794,10.28,32.11615155,5.5,23.66489496,6.1,2.726130653,3.5,23.7506507,4.1,0.72243346
0.03419029,10.56627256,7.778135479,11.52457996,0.143155911,49.47106409,177.9827841,80.13793103,610.1560984,29.2125,246.3726714,11.16523042,58.50720119,63.75551355,0.43,63.90469887,10,82.96934061,0,0,35.91685157,4.385440443,31.54947106,55.35,63.18544367,4.57,40.46702592,8.47,16.93668993,57.9,98.89901291,44.6,75.51507538,5.5,51.26236335,15,38.78326996
0.03521715,11.56191661,7.806554192,11.72370877,0.092748249,34.68574984,38341.41417,99.72413793,558.0015965,25.3875,339.9960892,34.83202198,26.48451604,19.68494014,0.17,29.23891463,19,98.06803864,6.5,81.19129439,44.53896591,5.438198891,55.51960174,54.45,62.36291127,5.07,54.27251732,8.33,15.777667,27.3,76.63882561,25.1,44.62311558,6.6,63.41749089,17,49.02408112
0.04010578,20.8836341,6.552739821,5.177349098,0.009962843,3.83322962,2.031592578,47.72413793,386.4594619,13.2875,745.1733173,84.81328837,36.9086879,33.10649023,0.2,35.6187955,9,77.29945401,2.2,54.84536082,30.44170686,3.71692636,18.84256378,35.43,34.28464606,3.41,14.78060046,9.45,25.07477567,2.9,10.3138446,21.4,36.98492462,2.3,8.69338886,14.1,33.7008872
0.04095085,22.21530803,5.565108506,2.227753578,0.002416542,0.933416304,5.158397409,54.51724138,128.2854795,1.8375,595.6222909,68.37766954,25.48761524,18.38689351,0.3,50.13898081,0,0,8,86.50630011,24.26604774,2.962879609,7.579340386,28.27,22.30807577,5.6,66.83346164,7.65,11.1665005,4.4,18.36243989,18.2,30.03768844,1.2,1.900052056,17.5,51.77439797
0.03803052,15.04667082,6.656576468,5.588052271,0.02607258,9.184816428,13.43150548,62.55172414,342.2131688,10.45,746.8112691,84.98813538,34.44700522,29.84247007,0.11,19.24553276,4,43.78412432,4,70.42382589,28.62633435,3.495269739,14.95955196,37.27,36.90179462,4.25,32.47369772,10.03,30.17198405,8.6,36.56036446,23.5,41.65829146,5.9,56.19469027,15.4,40.89987326
0.03603801,11.59925327,6.628468669,5.488487866,0.012680265,4.741754823,200.2272386,80.5862069,318.1586735,9.2375,676.0152843,74.40989135,30.51028303,24.61247637,0.4,61.57511582,9,77.29945401,13.5,95.00572738,41.75750859,5.098583504,47.9029247,27.95,21.69740778,4.79,46.49730562,9.22,22.91874377,14.8,54.84687421,17.9,29.20854271,3.2,19.58615305,10.6,16.31178707
0.03419029,10.56627256,7.563985288,10.01866833,0.204875946,62.98693217,2687.146621,94.34482759,695.1412336,35.675,246.3726714,11.16523042,95.13999391,99.47069943,0.37,58.26604897,9,77.29945401,8,86.50630011,42.74273583,5.218879554,50.86496577,82.18,86.65254237,5.25,58.78881191,12.69,52.00648056,25.9,74.80384713,39.7,68.83165829,2.6,11.86881832,22.9,73.72623574
0.03419029,10.56627256,7.522110192,9.757311761,0.184572626,59.1910392,15.17699818,63.44827586,518.755208,22.375,246.3726714,11.16523042,79.86582526,89.11153119,0.05,7.346128392,0,0,2,52.89805269,33.69808888,4.114529959,25.93652769,54.4,62.35044865,5.46,63.53605337,8.33,15.777667,71.5,99.9493799,68.8,96.93467337,3.1,18.31077564,20.1,63.25728771
0.03419029,10.56627256,7.63721361,10.55382701,0.210116019,63.90790292,46.28954636,71.82758621,699.5615882,36.1,246.3726714,11.16523042,96.34645562,99.79836169,0.145,24.71211118,10,82.96934061,8,86.50630011,46.09825994,5.628588382,59.83820784,54.38,62.32552343,4.98,51.82191429,8.32,15.66550349,76.3,100,65.6,95.30150754,9.2,82.74336283,15,38.78326996
0.03419029,10.56627256,7.63721361,10.55382701,0.291965283,75.42003734,2737.118413,94.48275862,498.3623999,20.7625,246.3726714,11.16523042,74.31959771,83.93194707,0.38,59.13964262,11,86.95926081,2,52.89805269,44.97709008,5.491693765,56.62725576,54.94,62.86141575,5.45,63.31793687,8.41,16.52542373,65.4,99.74689952,62.8,93.55527638,5.8,55.0234253,19.3,60.10139417
0.03419029,10.56627256,7.726091887,11.13876789,0.165650332,55.10889857,973.0353608,88.93103448,452.6251679,17.5125,246.3726714,11.16523042,70.0929318,79.21865154,0.575,73.47452019,9,77.29945401,0,0,36.238777,4.424747473,32.49533292,53.87,61.24127617,6.19,78.85552989,8.25,15.10468594,59.3,99.20273349,51.3,83.34170854,2.4,9.721499219,32.2,93.46007605
0.03419029,10.56627256,7.822329665,11.83571873,0.232792943,67.59178594,0,0,1187.714071,68.2625,246.3726714,11.16523042,49.78897963,51.27914304,0.32,52.64063534,17,96.78706426,0.5,22.08476518,35.44419346,4.327728981,30.26757934,82.18,86.65254237,2.88,7.954837054,12.69,52.00648056,40.6,90.40749177,45.6,76.98492462,4,30.88235294,15.4,40.89987326
0.03419029,10.56627256,7.635205857,10.5040448,0.168208387,55.74362166,33154.32954,99.65517241,631.0505437,30.7125,269.1018838,17.62208068,30.63236142,24.68809074,0.435,64.63269358,19,98.06803864,6,79.95418099,41.33395347,5.046867508,46.78282514,82.18,86.65254237,4.7,43.79009494,12.69,52.00648056,9.1,38.4712731,13.9,19.38442211,5.4,49.85684539,10.9,17.93409379
0.03419029,10.56627256,7.637161738,10.52893591,0.23558096,68.12694462,0,0,610.0206896,29.2,246.3726714,11.16523042,85.17497169,93.44675488,0.545,71.99205824,9,77.29945401,4,70.42382589,34.70108593,4.2369957,28.27629123,82.18,86.65254237,3.92,24.76263793,12.69,52.00648056,39.2,89.39508985,58.3,90.36432161,5.1,45.78344612,26.6,83.94169835
0.03419029,10.56627256,7.760086796,11.3378967,0.196506503,61.38145613,0,0,770.8791665,42.05,246.3726714,11.16523042,67.77884215,76.24448645,0.495,68.37855725,9,77.29945401,0,0,28.97663166,3.53804097,15.59427505,82.18,86.65254237,4.75,45.34257121,12.69,52.00648056,50.5,96.70969375,55.5,87.62562814,10.1,86.75169183,17.5,51.77439797
0.03419029,10.56627256,7.828329321,11.87305538,0.16575972,55.13378967,3.210508224,50.86206897,1353.690856,73.8875,246.3726714,11.16523042,22.05272505,14.61877757,0.255,43.65320979,17,96.78706426,4,70.42382589,39.53436846,4.827138536,41.60547604,82.18,86.65254237,3.43,15.02437773,12.69,52.00648056,29.4,79.473551,33,58.61809045,2.7,13.1832379,12.9,27.78200253
0.05022962,62.5264468,8.597231335,25.89919104,0.066896455,24.77909147,15.35190223,63.55172414,881.1018844,50.0125,392.7431513,42.65018109,51.72231154,53.95085066,0.485,68.06088683,10,82.96934061,0,0,40.84214006,4.986817188,45.23957685,100.38,92.79661017,3.56,17.35950731,20.31,88.27268195,23.2,70.22272842,42.2,72.39949749,13.7,95.28891202,12,23.37135615
0.05022962,62.5264468,8.776915342,32.20908525,0.150636853,51.3378967,0,0,908.7761586,52.2125,392.7431513,42.65018109,52.75069568,55.52614997,1.21,87.98146923,10,82.96934061,1,35.71592211,41.36183657,5.05027203,46.88238955,100.38,92.79661017,6.18,78.65024378,20.31,88.27268195,26.1,75.09491268,50.8,82.78894472,13.8,95.49713691,14.7,36.6539924
0.05022962,62.5264468,8.25395675,17.19975109,0.095172208,35.56938395,0,0,1034.774154,60.25,392.7431513,42.65018109,51.34928909,53.30812854,1.21,87.98146923,10,82.96934061,0.25,11.59221077,39.35600084,4.805359885,41.08276291,100.38,92.79661017,4.82,47.39543238,20.31,88.27268195,32.5,82.99164768,45.3,76.62060302,7.2,69.13066111,20,62.82636248
0.04978792,60.65961419,8.465041255,21.91661481,0.255349328,70.88985688,4.723223582,54.03448276,937.3153588,54.325,392.7431513,42.65018109,62.2929975,68.84688091,0.26,44.72534745,10,82.96934061,0,0,47.49622237,5.799279317,63.5345364,100.38,92.79661017,4.24,32.2684116,20.31,88.27268195,47.7,95.17843584,59,90.94221106,19.7,99.14107236,20.7,65.5513308
0.05022962,62.5264468,8.702281199,29.88176727,0.093500392,35.04667082,57.1272259,73.13793103,1000.786639,57.85,392.7431513,42.65018109,66.58024393,74.80781348,0.675,77.45863666,10,82.96934061,6,79.95418099,54.3479797,6.635877526,81.00808961,100.38,92.79661017,4.86,48.53733641,20.31,88.27268195,48.7,95.82384207,73,98.32914573,15.4,97.13690786,13.4,30.20278834
0.05070407,63.60920971,9.002910936,37.38643435,0.060328446,22.15308027,659.1294554,86.79310345,508.7215404,21.55,320.8673476,30.06119645,5.377719975,1.524889729,0.11,19.24553276,10,82.96934061,0.25,11.59221077,35.06298817,4.281183891,29.23459863,100.38,92.79661017,3.23,11.81678214,20.31,88.27268195,18.3,61.80713743,19.1,32.27386935,9,81.68922436,11.2,19.39163498
0.04320513,32.1468575,9.091847481,39.1910392,0.065107373,24.15681394,151.8653189,79.51724138,687.46522,35.1,457.9589149,54.98938429,42.06706734,39.93698803,0.275,46.35340834,26,99.51700966,1,35.71592211,47.84903152,5.842357245,64.51773491,135.16,97.7442672,4.98,51.82191429,19.97,87.41276171,28.1,77.72715768,59.5,91.31909548,17.2,98.29515877,18.6,56.85678074
0.04320513,32.1468575,9.051216809,38.44430616,0.099275766,37.03795893,50.50890531,72.27586207,374.8528974,12.5125,457.9589149,54.98938429,53.37273269,56.30749842,0.15,26.67107876,26,99.51700966,2,52.89805269,48.1521542,5.879368463,65.48848787,135.16,97.7442672,5.03,53.15627406,19.97,87.41276171,39.7,89.72412048,70.8,97.65075377,21.7,99.51847996,34.3,95.6400507
0.04340275,32.15930305,8.87816348,34.68574984,0.028778142,10.15556938,1445.319397,91.37931034,237.7810141,5.4125,364.5478758,37.61708505,58.42447096,63.60428481,0.155,27.08140304,29,99.6850063,14,95.25773196,47.42303594,5.790343269,63.37274424,117.59,95.67547358,3.01,9.327687965,17.75,79.7108674,14.6,54.41660339,41.3,71.09296482,15.3,97.07183758,,
0.036244,13.61543248,5.395392977,1.729931549,0.026581782,9.346608587,5470.927486,97.06896552,1336.820453,73.4375,899.3691817,98.00174847,33.1404666,28.16635161,0.56,72.97154203,8,72.15455691,3.5,66.68957617,42.41835084,5.179272211,49.80709396,37.03,36.54037886,4.29,33.43597639,5.92,3.115653041,28.3,77.99291319,26.9,48.44221106,6.8,65.62988027,7.5,5.475285171
0.05395594,70.28002489,12.42287298,90.59116366,0.105416033,38.99191039,0,0,,,440.6835349,52.74135132,63.9869516,71.56899811,0.035,4.93712773,26,99.51700966,0,0,42.70753609,5.214581674,50.74051027,60.28,69.34197408,4.66,42.8021555,21.12,90.95214357,43.5,92.52088079,67,96.04271357,24.7,99.75273295,43.3,99.36628644
0.03603801,11.59925327,8.197790476,16.32856254,0.014264091,5.289359054,341.8596992,83.68965517,109.8643908,1.3375,365.0567383,37.65455227,,,0.2,35.6187955,25,99.24401512,11,92.80641466,39.97130194,4.880488027,42.75046671,82.52,86.76470588,,,17.72,79.54885344,43.9,92.74867122,,,,,,
0.05395594,70.28002489,12.08454797,83.36029869,0.360978475,82.01617922,5.370376723,54.86206897,540.5683456,24.0125,440.5206182,51.65480205,21.71850197,14.13988658,0.03,4.116479153,26,99.51700966,0,0,44.03134768,5.376218806,54.10080896,60.28,69.34197408,5.24,58.55786502,21.12,90.95214357,25.1,73.42444951,39.4,68.26633166,15.7,97.34513274,15.8,42.82636248
0.03603801,11.59925327,8.347979798,19.0914748,0.025903899,9.085252022,1275.857727,90.51724138,169.3573347,3.0625,324.2129806,30.61071562,49.40970672,50.80025205,2.175,93.24950364,35,99.95800084,8,86.50630011,47.31773319,5.777485823,63.13627878,84.77,87.62462612,4.01,26.86682063,18.64,83.15054835,32.2,82.70058213,65,94.89949749,20.4,99.32326913,17.4,51.35614702
0.04173533,24.91599253,8.783557581,32.39576851,0.032822811,11.54947106,2030.994991,92.93103448,376.2757343,12.6125,461.8385681,55.55139253,60.2844637,66.20037807,1.5,90.29781602,35,99.95800084,5,75.67010309,46.63174983,5.693727392,61.30678283,157.49,99.25224327,6.45,82.90993072,21.26,91.65004985,32.7,83.23209314,56.7,88.80653266,15.2,96.96772514,19.9,62.4207858
0.047241,50.55382701,9.029389315,37.98382078,0.031915356,11.22588675,266.21968,82.17241379,710.9413909,37,327.6757505,31.07281129,35.78914787,31.49338374,0.1,16.63798809,4,43.78412432,0,0,34.66024784,4.232009377,28.12694462,20.28,9.571286142,,,10.75,36.05433699,26.8,76.04403948,67.4,96.23115578,23,99.66163457,12.5,25.7287706
0.04703366,48.52520224,8.951260307,36.22899813,0.01317688,4.878655881,355.1437857,83.86206897,498.5180068,20.7875,306.8828006,25.34032721,37.01573366,33.23251418,0,0,9,77.29945401,0,0,29.57943041,3.611642577,16.62725576,27.95,21.69740778,4.05,27.91891198,12.7,52.03140578,35.4,85.69982283,62.2,93.11557789,12.5,93.29776158,22.1,70.81115336
0.0482775,55.38270068,8.359832387,19.27815806,0.007453258,3.036714375,11.73400896,61.62068966,315.5960729,9.1125,310.3541563,25.67753216,24.77041917,17.54253308,0.1,16.63798809,35,99.95800084,0.2,9.667812142,32.94355843,4.022401941,23.93279403,30.17,25.39880359,3.7,20.27200411,8.48,17.07377866,42.3,91.60971906,26.7,48.02763819,8.8,80.38781884,,
0.04787853,51.98506534,8.971583987,36.70192906,0.039559944,14.33727442,749.8447998,87.62068966,421.7207522,15.5125,543.25204,64.13138504,29.5408103,23.4026465,0.725,79.21906023,26,99.51700966,20.1,98.28178694,55.24875554,6.745862078,82.89981332,88.14,89.04536391,3.92,24.76263793,18.36,82.0663011,17.5,60.6302202,22.1,38.5678392,13,94.31285789,9.9,13.56147022
0.04943242,59.85065339,9.445135223,43.87056627,0.022910893,8.226509023,265.092376,82.13793103,183.5529155,3.5875,467.1405767,56.17584613,41.76831743,39.64713296,0.1,16.63798809,16,96.26207476,0,0,37.29807667,4.554087753,35.27069073,82.23,86.66500499,4.14,29.88196048,20.02,87.51246261,35.9,86.13009365,46.6,78.20351759,21.2,99.41436752,16.4,46.02027883
0.05022962,62.5264468,8.768221635,31.96017424,0.033281908,11.83571873,504.9251879,85.68965517,577.2154371,26.6,367.6565908,38.17909329,17.14042654,9.376181474,0.055,7.650562541,10,82.96934061,0,0,31.02161235,3.787732706,19.9502178,100.38,92.79661017,4.73,44.765204,20.31,88.27268195,9,38.12958745,12.7,16.31909548,6.8,65.62988027,6.5,3.422053232
0.05035441,62.70068451,9.409244235,43.37274424,0.078751798,29.32171749,1721.749645,92.13793103,556.8299072,25.25,481.7863279,58.32396653,40.83809006,38.29867675,0.95,84.48709464,26,99.51700966,22.6,98.87743414,56.73446803,6.927267278,85.76228998,68.86,77.59222333,4.5,38.70926354,18.86,83.72382851,34.7,84.91521134,48.6,80.33919598,7.7,73.41228527,15.3,40.2661597
0.04939042,59.68886123,8.590631277,25.53827007,0.125467666,44.62974487,60.50331062,73.44827586,984.6002725,56.9625,392.63049,42.56275759,51.93182704,54.24070573,0.575,73.47452019,10,82.96934061,0,0,44.5273954,5.436786133,55.46981954,100.38,92.79661017,4.04,27.59815242,20.31,88.27268195,35.2,85.48468742,73.6,98.46733668,16,97.57938574,21.7,69.45500634
0.04901945,58.2327318,8.73752333,31.20099564,0.108594903,39.9502178,240.0632851,81.51724138,920.5933768,53.05,307.2391104,25.36530536,21.89748486,14.48015123,0.845,82.40900066,10,82.96934061,0,0,46.23417797,5.645183946,60.19912881,80.73,85.60568295,2.89,8.031819348,16.69,74.83798604,16.9,59.56719818,22.4,39.39698492,8.2,76.69182717,5.7,2.129277567
0.04910169,58.34474175,9.035455221,38.12072184,0.015396083,5.724953329,671.4084961,86.93103448,139.8408197,2.2,598.7682519,68.58998376,42.95793186,41.23503466,0.05,7.346128392,26,99.51700966,6,79.95418099,50.30235216,6.141907207,71.10143124,93.32,90.56580259,2.62,5.491403644,18.92,83.88584247,19.8,64.51531258,49.6,81.20603015,14.7,96.57730349,17.4,51.35614702
